dataset_id,stratum,base_seed,lambda,n_samples,n_variables,mechanism,noise,edge_count,cdfm_f1,lingam_f1,cdfm_precision,lingam_precision,cdfm_recall,lingam_recall,cdfm_shd,lingam_shd,cdfm_runtime_sec,lingam_runtime_sec,feature_runtime_sec,cdfm_threshold,winner,winner_margin,mean_abs_skewness,mean_abs_excess_kurtosis,mean_abs_pearson_correlation,mean_abs_spearman_correlation,nonlinearity_gain_median,nonlinearity_gain_mean,nonlinearity_gain_max,router_defer_probability,router_prediction,router_target,selected_solver,hybrid_f1,oracle_f1,raw_prediction_path
router_ood_tanh_seed_1013_lambda_0p75,router_ood_tanh,1013,0.75,1000,10,tanh_additive,laplace,13,0.6470588235294118,0.888888888888889,0.5238095238095238,0.8571428571428571,0.8461538461538461,0.9230769230769231,12,2,2.389406999980565,0.22454779999679886,0.19810439998400398,0.6379273246145943,lingam,0.24183006535947715,0.22035530053475244,1.5361491775299092,0.25920548129206195,0.273588803988804,0.040374442703263194,0.04624516389055571,0.11661274008489675,0.7671101169238201,1,1,DirectLiNGAM,0.888888888888889,0.888888888888889,results/synthetic/raw_predictions/router_ood_tanh_seed_1013_lambda_0p75.npz
router_ood_tanh_seed_1013_lambda_1p00,router_ood_tanh,1013,1.0,1000,10,tanh_additive,laplace,13,0.6111111111111112,0.47058823529411764,0.4782608695652174,0.38095238095238093,0.8461538461538461,0.6153846153846154,14,13,2.391264299978502,0.23709189999499358,0.21322040000814013,0.5997459207038541,cdfm,0.14052287581699352,0.2569294221270493,1.4933687864031033,0.25172746053383666,0.2692435521768855,0.06312813382708371,0.07361639463588385,0.20284600645863476,0.3118171060405167,0,0,CDFM,0.6111111111111112,0.6111111111111112,results/synthetic/raw_predictions/router_ood_tanh_seed_1013_lambda_1p00.npz
router_ood_tanh_seed_1014_lambda_0p00,router_ood_tanh,1014,0.0,1000,10,tanh_additive,laplace,9,0.8888888888888888,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,2,0,2.4273585000191815,0.2383263999945484,0.19797209999524057,0.7801689950412106,lingam,0.11111111111111116,0.07522226012538402,2.2047460597757826,0.1494653842383957,0.1468138449471783,-0.012010390816397168,-0.014443874656438824,0.005633022927966715,0.9725918084065351,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1014_lambda_0p00.npz
router_ood_tanh_seed_1014_lambda_0p25,router_ood_tanh,1014,0.25,1000,10,tanh_additive,laplace,9,0.8421052631578948,1.0,0.8,1.0,0.8888888888888888,1.0,3,0,2.2238371999992523,0.22937489999458194,0.20498859998770058,0.7542791007480416,lingam,0.1578947368421052,0.07817947262763043,2.044058992032912,0.14431420777648946,0.14840540120540124,-0.005952650696160421,-0.009822940824606283,0.01191543923168565,0.9579170074585716,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1014_lambda_0p25.npz
router_ood_tanh_seed_1014_lambda_0p50,router_ood_tanh,1014,0.5,1000,10,tanh_additive,laplace,9,0.761904761904762,1.0,0.6666666666666666,1.0,0.8888888888888888,1.0,5,0,2.3604015999881085,0.23206799998297356,0.2100833999866154,0.6988142784949343,lingam,0.23809523809523803,0.08221513977410266,1.9568559135915833,0.14015113759993142,0.14876412583079252,0.0024884697225877874,0.011135997614649572,0.05440245895223649,0.9181939150826045,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1014_lambda_0p50.npz
router_ood_tanh_seed_1014_lambda_0p75,router_ood_tanh,1014,0.75,1000,10,tanh_additive,laplace,9,0.6666666666666667,0.5714285714285715,0.5333333333333333,0.5,0.8888888888888888,0.6666666666666666,7,7,2.22337660001358,0.23243530001491308,0.20950540000922047,0.6609662211352004,cdfm,0.09523809523809523,0.10013375302854799,1.9119120799802196,0.13633526147781241,0.14904000930667596,0.019488556733478324,0.02957181605504176,0.10085015293467693,0.7825793487943541,1,0,DirectLiNGAM,0.5714285714285715,0.6666666666666667,results/synthetic/raw_predictions/router_ood_tanh_seed_1014_lambda_0p75.npz
router_ood_tanh_seed_1014_lambda_1p00,router_ood_tanh,1014,1.0,1000,10,tanh_additive,laplace,9,0.782608695652174,0.0,0.6428571428571429,0.0,1.0,0.0,5,16,2.4428037999896333,0.2312777999904938,0.21216379999532364,0.6722649224047432,cdfm,0.782608695652174,0.11582003438369523,1.8829156522010995,0.13195898971935577,0.14779552166218834,0.03240176933358303,0.04832260158830837,0.16851285329954258,0.5076756870579394,1,0,DirectLiNGAM,0.0,0.782608695652174,results/synthetic/raw_predictions/router_ood_tanh_seed_1014_lambda_1p00.npz
scale_ood_d120_n1000_seed_4000_lambda_0p00,scale_ood_d120_n1000,4000,0.0,1000,120,rff,laplace,125,0.5028248587570621,0.9765625,0.388646288209607,0.9541984732824428,0.712,1.0,165,6,30.78070880001178,314.7026388999948,0.21123830002034083,0.9368047360868461,lingam,0.47373764124293793,0.15821218330473558,1.7863689371631168,0.04865363338556184,0.04808568450249122,-0.01690432599489851,-0.021052428405144707,0.015737684940085775,0.5269608104857039,1,1,DirectLiNGAM,0.9765625,0.9765625,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4000_lambda_0p00.npz
scale_ood_d120_n1000_seed_4000_lambda_1p00,scale_ood_d120_n1000,4000,1.0,1000,120,rff,laplace,125,0.32024169184290024,0.11180124223602483,0.25728155339805825,0.09137055837563451,0.424,0.144,199,212,25.322517499997048,299.75726050001686,0.2294300000066869,0.8936282941325234,cdfm,0.2084404496068754,0.2697932001744198,1.69771933158145,0.033033898412137316,0.03405399656492094,0.10840529928615701,0.12199836793483328,0.29197412418268315,0.0010510507263185372,0,0,CDFM,0.32024169184290024,0.32024169184290024,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4000_lambda_1p00.npz
scale_ood_d120_n1000_seed_4001_lambda_0p00,scale_ood_d120_n1000,4001,0.0,1000,120,rff,laplace,141,0.48806366047745353,0.9431438127090301,0.3898305084745763,0.8924050632911392,0.6524822695035462,1.0,184,17,28.855889200000092,285.6700222999789,0.20792539999820292,0.9323813178077365,lingam,0.4550801522315766,0.14771819549260673,1.7143186722311532,0.055083217584822215,0.05451782885228264,-0.014610780619168451,-0.02558378275571165,-0.00018160630587555693,0.5925504442291273,1,1,DirectLiNGAM,0.9431438127090301,0.9431438127090301,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4001_lambda_0p00.npz
scale_ood_d120_n1000_seed_4001_lambda_1p00,scale_ood_d120_n1000,4001,1.0,1000,120,rff,laplace,141,0.30283911671924285,0.16759776536312848,0.2727272727272727,0.1382488479262673,0.3404255319148936,0.2127659574468085,203,222,27.433462799992412,410.65832800001954,0.18680009999661706,0.8810893959620707,cdfm,0.13524135135611437,0.23058058342430068,1.5808938511760853,0.03321478070390841,0.03426443401233317,0.09555345020795653,0.11110823694518557,0.2782341351975919,0.0022848910966606797,0,0,CDFM,0.30283911671924285,0.30283911671924285,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4001_lambda_1p00.npz
scale_ood_d120_n1000_seed_4002_lambda_0p00,scale_ood_d120_n1000,4002,0.0,1000,120,rff,laplace,119,0.47560975609756095,0.9875518672199171,0.37320574162679426,0.9754098360655737,0.6554621848739496,1.0,159,3,23.699524700001348,287.4512134999968,0.17625359998783097,0.9374771292415152,lingam,0.5119421111223561,0.15277030137725361,1.8376310187001617,0.04183399467670286,0.0411677909593876,-0.018085634973428008,-0.02320790681355317,-0.0003770106443452683,0.573729418984243,1,1,DirectLiNGAM,0.9875518672199171,0.9875518672199171,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4002_lambda_0p00.npz
scale_ood_d120_n1000_seed_4002_lambda_1p00,scale_ood_d120_n1000,4002,1.0,1000,120,rff,laplace,119,0.31578947368421045,0.11895910780669146,0.2710843373493976,0.10666666666666667,0.37815126050420167,0.13445378151260504,179,175,23.5149698999885,270.23521780001465,0.17509819997940212,0.9011460970639972,cdfm,0.196830365877519,0.2173307297541326,1.66029508034536,0.0308682228817718,0.03189837033401421,0.07545667648512577,0.1374720708472342,0.35577711779649707,0.002484889942748508,0,0,CDFM,0.31578947368421045,0.31578947368421045,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4002_lambda_1p00.npz
scale_ood_d120_n1000_seed_4003_lambda_0p00,scale_ood_d120_n1000,4003,0.0,1000,120,rff,laplace,132,0.5207100591715976,0.9635036496350364,0.42718446601941745,0.9295774647887324,0.6666666666666666,1.0,157,10,22.45035649999045,256.87766860000556,0.18691859999671578,0.9252883954423141,lingam,0.4427935904634388,0.16913293735538548,1.9317643000947855,0.04443735233087411,0.04383613827311307,-0.016619619200107086,-0.020870458151899727,0.014124491360960794,0.5119259551426779,1,1,DirectLiNGAM,0.9635036496350364,0.9635036496350364,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4003_lambda_0p00.npz
scale_ood_d120_n1000_seed_4003_lambda_1p00,scale_ood_d120_n1000,4003,1.0,1000,120,rff,laplace,132,0.3263888888888889,0.11275964391691395,0.30128205128205127,0.09268292682926829,0.3560606060606061,0.14393939393939395,176,223,22.785494799987646,256.3560264999978,0.17626589999417774,0.8933362526503568,cdfm,0.21362924497197494,0.2671938103305195,1.8512216121775686,0.031915282278186366,0.032832029489172354,0.08997114065425864,0.12488636740628749,0.3068382261960679,0.001747807197114718,0,0,CDFM,0.3263888888888889,0.3263888888888889,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4003_lambda_1p00.npz
scale_ood_d120_n1000_seed_4004_lambda_0p00,scale_ood_d120_n1000,4004,0.0,1000,120,rff,laplace,123,0.47352024922118374,0.9498069498069499,0.3838383838383838,0.9044117647058824,0.6178861788617886,1.0,162,13,22.99268110000412,255.54283819999546,0.17463689998839982,0.9295499311852129,lingam,0.47628670058576617,0.1342508861847894,2.1201155505552562,0.04135238770013321,0.041064826518608044,-0.01962198625143441,-0.022187120810582283,-0.003996011426135434,0.7115251355289356,1,1,DirectLiNGAM,0.9498069498069499,0.9498069498069499,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4004_lambda_0p00.npz
scale_ood_d120_n1000_seed_4004_lambda_1p00,scale_ood_d120_n1000,4004,1.0,1000,120,rff,laplace,123,0.23353293413173654,0.1386861313868613,0.1848341232227488,0.12582781456953643,0.3170731707317073,0.15447154471544716,245,170,21.98045020000427,255.0999487999943,0.17843709999579005,0.8682795482105421,cdfm,0.09484680274487522,0.21304217121797794,2.018508151306123,0.030524637195491082,0.03161736107952463,0.06383258379160248,0.10527188206709837,0.4056897651412352,0.002030656823592565,0,0,CDFM,0.23353293413173654,0.23353293413173654,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4004_lambda_1p00.npz
scale_ood_d120_n1000_seed_4005_lambda_0p00,scale_ood_d120_n1000,4005,0.0,1000,120,rff,laplace,111,0.5357142857142857,0.9288702928870293,0.4437869822485207,0.8671875,0.6756756756756757,1.0,122,17,22.890024899999844,255.96885990002193,0.17810740001732484,0.9350771199244217,lingam,0.39315600717274357,0.1501569130286829,2.256202507842773,0.03911698452058047,0.03895353288126397,-0.014755222520367827,-0.01666135825128,0.009890323069906752,0.6358198455972964,1,1,DirectLiNGAM,0.9288702928870293,0.9288702928870293,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4005_lambda_0p00.npz
scale_ood_d120_n1000_seed_4005_lambda_1p00,scale_ood_d120_n1000,4005,1.0,1000,120,rff,laplace,111,0.3225806451612903,0.1532567049808429,0.291970802919708,0.13333333333333333,0.36036036036036034,0.18018018018018017,152,164,22.407648100022925,255.2004988999979,0.18017149998922832,0.9087357711293221,cdfm,0.1693239401804474,0.2708463033697876,2.2548414429211996,0.029949153758547526,0.030815243393394656,0.08453314754344642,0.115118374153275,0.358727018210998,0.0013619827044675163,0,0,CDFM,0.3225806451612903,0.3225806451612903,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4005_lambda_1p00.npz
scale_ood_d120_n1000_seed_4006_lambda_0p00,scale_ood_d120_n1000,4006,0.0,1000,120,rff,laplace,109,0.51985559566787,0.9008264462809917,0.42857142857142855,0.8195488721804511,0.6605504587155964,1.0,126,24,22.411843000008957,256.85564449999947,0.18596959998831153,0.9380704406014151,lingam,0.38097085061312175,0.13717023035702436,1.9188949628834595,0.03996456465904914,0.0397305664549362,-0.013673158498899753,-0.011346799001215883,0.032156417783682875,0.5396301427599456,1,1,DirectLiNGAM,0.9008264462809917,0.9008264462809917,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4006_lambda_0p00.npz
scale_ood_d120_n1000_seed_4006_lambda_1p00,scale_ood_d120_n1000,4006,1.0,1000,120,rff,laplace,109,0.34814814814814815,0.11888111888111888,0.2919254658385093,0.096045197740113,0.43119266055045874,0.1559633027522936,155,178,22.32902410000679,255.76053149998188,0.18183549999957904,0.9047313344450717,cdfm,0.22926702926702927,0.24351946639914993,1.8282420746959465,0.03097343928857643,0.03198452637612302,0.09149339397814579,0.12170724089690957,0.3179177390553932,0.001844905376419821,0,0,CDFM,0.34814814814814815,0.34814814814814815,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4006_lambda_1p00.npz
scale_ood_d120_n1000_seed_4007_lambda_0p00,scale_ood_d120_n1000,4007,0.0,1000,120,rff,laplace,116,0.5408805031446541,0.9430894308943091,0.42574257425742573,0.8923076923076924,0.7413793103448276,1.0,141,14,23.289540300000226,259.27310849999776,0.18364450000808574,0.9456744282895869,lingam,0.402208927749655,0.14679859752480065,1.8673356822171487,0.043777094049034515,0.04374296159842379,-0.019201554057124703,-0.023568725936609365,0.029787060479333872,0.5278851122957344,1,1,DirectLiNGAM,0.9430894308943091,0.9430894308943091,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4007_lambda_0p00.npz
scale_ood_d120_n1000_seed_4007_lambda_1p00,scale_ood_d120_n1000,4007,1.0,1000,120,rff,laplace,116,0.3375796178343949,0.1678832116788321,0.2676767676767677,0.14556962025316456,0.45689655172413796,0.19827586206896552,177,165,22.580656599981012,257.48419940000167,0.17588939997949637,0.9002128174125871,cdfm,0.16969640615556278,0.2860577789061459,1.9116904804071484,0.03148624022416765,0.0323865721461276,0.09495321086918748,0.12603573454807376,0.3415449735578693,0.0008515065923105356,0,0,CDFM,0.3375796178343949,0.3375796178343949,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4007_lambda_1p00.npz
scale_ood_d120_n1000_seed_4008_lambda_0p00,scale_ood_d120_n1000,4008,0.0,1000,120,rff,laplace,113,0.551470588235294,0.9495798319327732,0.4716981132075472,0.904,0.6637168141592921,1.0,114,12,22.271593600016786,253.65568840000196,0.17553969999426045,0.9472916222799588,lingam,0.39810924369747913,0.1373839362749018,1.8211391708629843,0.04234308915670136,0.041794232442971944,-0.016204636272386486,-0.017679467834026984,-0.00511447881176909,0.6336792224682192,1,1,DirectLiNGAM,0.9495798319327732,0.9495798319327732,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4008_lambda_0p00.npz
scale_ood_d120_n1000_seed_4008_lambda_1p00,scale_ood_d120_n1000,4008,1.0,1000,120,rff,laplace,113,0.3243243243243244,0.1111111111111111,0.2876712328767123,0.10071942446043165,0.37168141592920356,0.12389380530973451,157,159,22.62761870000395,260.50110930000665,0.22395280000637285,0.9058115842443796,cdfm,0.2132132132132133,0.27528810040970103,2.079692810266996,0.030233436980581917,0.031165046173449538,0.05242653708283755,0.1174938648505361,0.33657406913836196,0.003402417372134336,0,0,CDFM,0.3243243243243244,0.3243243243243244,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4008_lambda_1p00.npz
scale_ood_d120_n1000_seed_4009_lambda_0p00,scale_ood_d120_n1000,4009,0.0,1000,120,rff,laplace,104,0.5223367697594502,0.9674418604651163,0.40641711229946526,0.9369369369369369,0.7307692307692307,1.0,128,7,31.399253000010503,269.0815113999997,0.18000439999741502,0.933914146312631,lingam,0.44510509070566606,0.12969637584010948,1.9295386192027293,0.04166958015650728,0.0412673556589523,-0.018063651956853395,-0.02555178616257133,-0.001811474724830602,0.662066048409697,1,1,DirectLiNGAM,0.9674418604651163,0.9674418604651163,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4009_lambda_0p00.npz
scale_ood_d120_n1000_seed_4009_lambda_1p00,scale_ood_d120_n1000,4009,1.0,1000,120,rff,laplace,104,0.31972789115646255,0.16935483870967744,0.24736842105263157,0.14583333333333334,0.4519230769230769,0.20192307692307693,178,149,22.953332899982342,255.20561429997906,0.18007740000030026,0.8966381197598181,cdfm,0.15037305244678512,0.2184050141054301,1.8304407143143038,0.03067796351517239,0.03159650124509347,0.056160707307072844,0.11524661379166974,0.34590759154235884,0.004338949085914263,0,0,CDFM,0.31972789115646255,0.31972789115646255,results/synthetic/raw_predictions/scale_ood_d120_n1000_seed_4009_lambda_1p00.npz
scale_ood_n40_d10_seed_3000_lambda_0p00,scale_ood_n40_d10,3000,0.0,40,10,rff,laplace,11,0.21621621621621623,0.4615384615384615,0.15384615384615385,0.4,0.36363636363636365,0.5454545454545454,24,11,0.21161490000667982,0.23979690001579002,0.17744119997951202,0.5472470486578479,lingam,0.24532224532224528,0.47541963112473323,1.0558425796559814,0.3498285283747534,0.34313529289139055,-0.2279438906735214,-0.630870824639522,0.037661150792020814,0.5777352203204482,1,1,DirectLiNGAM,0.4615384615384615,0.4615384615384615,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3000_lambda_0p00.npz
scale_ood_n40_d10_seed_3000_lambda_1p00,scale_ood_n40_d10,3000,1.0,40,10,rff,laplace,11,0.25806451612903225,0.2105263157894737,0.2,0.25,0.36363636363636365,0.18181818181818182,18,13,0.10965090000536293,0.14539749998948537,0.19285340001806617,0.5470616341111056,cdfm,0.04753820033955855,0.4214944949777295,1.0879460479505738,0.24089825828865388,0.2200792161767772,-0.19722356522243836,-0.5502506566879009,0.5056229760381061,0.0011913197640225145,0,0,CDFM,0.25806451612903225,0.25806451612903225,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3000_lambda_1p00.npz
scale_ood_n40_d10_seed_3001_lambda_0p00,scale_ood_n40_d10,3001,0.0,40,10,rff,laplace,11,0.33333333333333337,0.4,0.21621621621621623,0.35714285714285715,0.7272727272727273,0.45454545454545453,25,11,0.11087770000449382,0.15874849999090657,0.18864139998913743,0.49962754999958126,lingam,0.06666666666666665,0.34017462566263557,0.8339383761149305,0.2794296193088453,0.2807296226808423,-0.41450647877622754,-0.40858304768532455,0.19296151379032372,0.9972178798447411,1,1,DirectLiNGAM,0.4,0.4,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3001_lambda_0p00.npz
scale_ood_n40_d10_seed_3001_lambda_1p00,scale_ood_n40_d10,3001,1.0,40,10,rff,laplace,11,0.4878048780487804,0.3157894736842105,0.3333333333333333,0.375,0.9090909090909091,0.2727272727272727,19,10,0.33244620001642033,0.2535397000028752,0.22163719998206943,0.5469094902347363,cdfm,0.1720154043645699,0.3330894236817418,0.9011215807667226,0.21602100077433026,0.2208005003126955,-0.11742489627427316,-0.1967200162041618,0.2104075064205935,0.24175874026562316,0,0,CDFM,0.4878048780487804,0.4878048780487804,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3001_lambda_1p00.npz
scale_ood_n40_d10_seed_3002_lambda_0p00,scale_ood_n40_d10,3002,0.0,40,10,rff,laplace,10,0.5142857142857143,0.380952380952381,0.36,0.36363636363636365,0.9,0.4,16,9,0.20298819997697137,0.20719190000090748,0.2071179999911692,0.5469721042094773,cdfm,0.13333333333333336,0.39499880178564484,1.0219013337330023,0.25820314695626756,0.2647154471544716,-0.2363343718210429,-0.3428454971351694,0.2001511022877451,0.6964944315170192,1,0,DirectLiNGAM,0.380952380952381,0.5142857142857143,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3002_lambda_0p00.npz
scale_ood_n40_d10_seed_3002_lambda_1p00,scale_ood_n40_d10,3002,1.0,40,10,rff,laplace,10,0.5454545454545454,0.4285714285714285,0.5,0.75,0.6,0.3,10,7,0.14116160001140088,0.19211629999335855,0.21388980001211166,0.6005826793132466,cdfm,0.11688311688311692,0.41500096452842844,1.0574818604743008,0.15012236573688087,0.15527621430060456,-0.16523636985545564,-0.1934299972467936,0.15432308755450533,0.21127372258975957,0,0,CDFM,0.5454545454545454,0.5454545454545454,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3002_lambda_1p00.npz
scale_ood_n40_d10_seed_3003_lambda_0p00,scale_ood_n40_d10,3003,0.0,40,10,rff,laplace,9,0.3404255319148936,0.6086956521739131,0.21052631578947367,0.5,0.8888888888888888,0.7777777777777778,24,7,0.1605242000077851,0.2618787999963388,0.3362232999934349,0.4939310593232995,lingam,0.2682701202590195,0.6166285750990512,1.5914916928827934,0.228863335387571,0.22745882843443815,-0.2164347040001669,-0.3886344223650188,0.05355670948212599,0.21893827180465314,0,1,CDFM,0.3404255319148936,0.6086956521739131,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3003_lambda_0p00.npz
scale_ood_n40_d10_seed_3003_lambda_1p00,scale_ood_n40_d10,3003,1.0,40,10,rff,laplace,9,0.18181818181818185,0.3333333333333333,0.15384615384615385,0.6666666666666666,0.2222222222222222,0.2222222222222222,17,7,0.14892509998753667,0.2470929000119213,0.3274913000059314,0.6610120776887105,lingam,0.15151515151515146,0.6994419561163866,1.7364221753659037,0.13497449441033754,0.12907233687721495,-0.2582124498388313,-0.4641845503581637,0.3155502500274965,0.001130045446103479,0,1,CDFM,0.18181818181818185,0.3333333333333333,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3003_lambda_1p00.npz
scale_ood_n40_d10_seed_3004_lambda_0p00,scale_ood_n40_d10,3004,0.0,40,10,rff,laplace,12,0.4516129032258065,0.6923076923076924,0.3684210526315789,0.6428571428571429,0.5833333333333334,0.75,15,7,0.20594169999822043,0.15901460000895895,0.17227330000605434,0.5766412365997862,lingam,0.2406947890818859,0.5483544390777606,1.685246394897515,0.24698286613593778,0.23896185115697316,-0.28456105812376414,-0.34287525929221185,0.14000195382289268,0.7768983270420671,1,1,DirectLiNGAM,0.6923076923076924,0.6923076923076924,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3004_lambda_0p00.npz
scale_ood_n40_d10_seed_3004_lambda_1p00,scale_ood_n40_d10,3004,1.0,40,10,rff,laplace,12,0.5599999999999999,0.4210526315789474,0.5384615384615384,0.5714285714285714,0.5833333333333334,0.3333333333333333,10,8,0.20478090000688098,0.2176190000027418,0.275714399991557,0.5785695128256655,cdfm,0.13894736842105254,0.8003580934580219,2.701967511335675,0.14377218307159323,0.1633020637898687,-0.17893622396941128,-0.20898816583869756,0.4352953233437527,0.0004523373991166801,0,0,CDFM,0.5599999999999999,0.5599999999999999,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3004_lambda_1p00.npz
scale_ood_n40_d10_seed_3005_lambda_0p00,scale_ood_n40_d10,3005,0.0,40,10,rff,laplace,13,0.26666666666666666,0.34782608695652173,0.1875,0.4,0.46153846153846156,0.3076923076923077,27,12,0.1543017000076361,0.2583106999809388,0.20374170001014136,0.52252157250175,lingam,0.08115942028985507,0.7541555776312527,2.97731953579701,0.24487744433572647,0.24099228684594542,-0.33592748322089494,-0.34798791530475,0.15678648099941692,0.7404193433128721,1,1,DirectLiNGAM,0.34782608695652173,0.34782608695652173,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3005_lambda_0p00.npz
scale_ood_n40_d10_seed_3005_lambda_1p00,scale_ood_n40_d10,3005,1.0,40,10,rff,laplace,13,0.5128205128205128,0.1111111111111111,0.38461538461538464,0.2,0.7692307692307693,0.07692307692307693,18,13,0.1180212999752257,0.16550319999805652,0.1914814000192564,0.5759732554387498,cdfm,0.40170940170940167,0.69901967585248,2.2181321795511155,0.1824983732065238,0.20378986866791746,-0.11206870114549697,-0.18325537244360385,0.5255034773188368,0.00016001833617294698,0,0,CDFM,0.5128205128205128,0.5128205128205128,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3005_lambda_1p00.npz
scale_ood_n40_d10_seed_3006_lambda_0p00,scale_ood_n40_d10,3006,0.0,40,10,rff,laplace,9,0.4571428571428572,0.9,0.3076923076923077,0.8181818181818182,0.8888888888888888,1.0,18,2,0.11902539999573492,0.1414121999987401,0.17983180002192967,0.5720997465058606,lingam,0.44285714285714284,0.6477418152041235,1.7152851621207952,0.23535319596785517,0.2004169272461956,-0.15825159034085068,-0.5399019480706102,0.11555838023914076,0.004239207380840537,0,1,CDFM,0.4571428571428572,0.9,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3006_lambda_0p00.npz
scale_ood_n40_d10_seed_3006_lambda_1p00,scale_ood_n40_d10,3006,1.0,40,10,rff,laplace,9,0.33333333333333326,0.0,0.23809523809523808,0.0,0.5555555555555556,0.0,18,14,0.11127369999303482,0.1527689999784343,0.18635950001771562,0.5692958255979579,cdfm,0.33333333333333326,0.500146256014956,1.1468358374049192,0.1814294802749488,0.18749635188659583,-0.22926380455072531,-0.21553968350251473,0.5130226876795512,0.011269806722573604,0,0,CDFM,0.33333333333333326,0.33333333333333326,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3006_lambda_1p00.npz
scale_ood_n40_d10_seed_3007_lambda_0p00,scale_ood_n40_d10,3007,0.0,40,10,rff,laplace,19,0.42857142857142855,0.358974358974359,0.29411764705882354,0.35,0.7894736842105263,0.3684210526315789,33,21,0.1512802999932319,0.18714369999361224,0.17235400000936352,0.4598350541322286,cdfm,0.06959706959706957,0.6392588516077206,1.8928909990346685,0.3348768694446589,0.3240983948301022,-0.2983245252259098,-0.3147339426926117,0.33794591412061076,0.5712254593686029,1,0,DirectLiNGAM,0.358974358974359,0.42857142857142855,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3007_lambda_0p00.npz
scale_ood_n40_d10_seed_3007_lambda_1p00,scale_ood_n40_d10,3007,1.0,40,10,rff,laplace,19,0.2608695652173913,0.17391304347826086,0.2222222222222222,0.5,0.3157894736842105,0.10526315789473684,26,17,0.16321000002790242,0.1506877999927383,0.18318859999999404,0.5302024355646527,cdfm,0.08695652173913043,0.3877033393826882,0.8453688319224165,0.18588390636632113,0.20648738795080263,-0.13725729868801248,-0.2485567709014178,0.4807317896944745,0.0037565476830711078,0,0,CDFM,0.2608695652173913,0.2608695652173913,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3007_lambda_1p00.npz
scale_ood_n40_d10_seed_3008_lambda_0p00,scale_ood_n40_d10,3008,0.0,40,10,rff,laplace,9,0.3529411764705882,0.380952380952381,0.24,0.3333333333333333,0.6666666666666666,0.4444444444444444,18,10,0.13123349999659695,0.1918702000111807,0.18385239999042824,0.5591127502045206,lingam,0.028011204481792784,0.5769822603887368,1.4791406122473936,0.33653104940191536,0.3205545132374401,-0.30687035895203624,-0.29139492231984765,0.17507235126225343,0.9551313736380355,1,0,DirectLiNGAM,0.380952380952381,0.380952380952381,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3008_lambda_0p00.npz
scale_ood_n40_d10_seed_3008_lambda_1p00,scale_ood_n40_d10,3008,1.0,40,10,rff,laplace,9,0.25,0.3,0.16129032258064516,0.2727272727272727,0.5555555555555556,0.3333333333333333,25,12,0.10661270000855438,0.150195199996233,0.17402870001387782,0.5239114585397875,lingam,0.04999999999999999,0.5595336230335805,1.1156868557363986,0.22347886239715106,0.2548843026891808,-0.14852007677806323,-0.1550403854686831,0.3737689346298511,0.015310876493760242,0,1,CDFM,0.25,0.3,results/synthetic/raw_predictions/scale_ood_n40_d10_seed_3008_lambda_1p00.npz
